Cohort;Name;Site;Type;Year;act-lo;act-up;area-per-cap;cap-lo;cap-up;depreciation;detail;fix-cost;geometry;heatmax;heatupcost;hotstart;inst-cap;inv-cost;lambda;lifetime;max-grad;maxdeltaT;min-fraction;on-off;pdt;pot;precaponline;preheat;prepow;prestate;pretemp;rd;rdmax;reserve-cost;ru;rumax;sd;start-cost;su;var-cost;wacc;year_mu;year_stdev;eff;effmin;cotwo
2009,0;Simmering;CL04;Gas;2009,0;0,3;1;0;0;1272,0;30;5;21250;POINT (16.43375 48.18331);0,2;60;0;1272,0;850000;0,1;30;4,8;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;0,5;40;0,5;2,0;0,07;1990;8;0,5988023952095809;0,4273504273504274;0,17964071856287425
2001,0;Donaustadt;CL04;Gas;2001,0;0,3;1;0;0;347,0;30;5;21250;POINT (16.46315 48.19878);0,2;60;0;347,0;850000;0,1;30;4,8;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;0,5;40;0,5;2,0;0,07;1990;8;0,5988023952095809;0,4273504273504274;0,17964071856287425
1986,0;Mellach_fernheizkraftwerk;CL01;Coal;1986,0;0,4;1;0;0;246,0;40;5;40000;POINT (15.492162 46.908219);0,15;110;0;246,0;1600000;0,06;40;0,6;1;0,4;1;0;0;0;0;0;1;1;0,03;1;0;0,03;1;0,5;90;0,5;3,6;0,07;1975;5;0,390625;0,27932960893854747;0,359375
1987,0;Drnrohr;CL04;Coal;1987,0;0,4;1;0;0;704,0;40;5;40000;POINT (15.91977 48.32695);0,15;110;0;704,0;1600000;0,06;40;0,6;1;0,4;1;0;0;0;0;0;1;1;0,03;1;0;0,03;1;0,5;90;0,5;3,6;0,07;1975;5;0,390625;0,27932960893854747;0,359375
2008,0;Timelkam;CL05;Gas;2008,0;0,3;1;0;0;400,0;30;5;21250;POINT (13.59161 48.01256);0,2;60;0;400,0;850000;0,1;30;4,8;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;0,5;40;0,5;2,0;0,07;1990;8;0,5988023952095809;0,4273504273504274;0,17964071856287425
1958,0;Korneuburg;CL04;Gas;1958,0;0,3;1;0;0;150,0;30;5;21250;POINT (16.33981 48.33263);0,2;60;0;150,0;850000;0,1;30;4,8;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;0,5;40;0,5;2,0;0,07;1990;8;0,5988023952095809;0,4273504273504274;0,17964071856287425
2000,0;Leopoldau;CL04;Gas;2000,0;0,3;1;0;0;140,0;30;5;21250;POINT (16.4514275 48.2773776);0,2;60;0;140,0;850000;0,1;30;4,8;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;0,5;40;0,5;2,0;0,07;1990;8;0,5988023952095809;0,4273504273504274;0,17964071856287425
1987,0;Riedersbach;CL05;Coal;1987,0;0,4;1;0;0;223,0;40;5;40000;POINT (12.84165 48.03014);0,15;110;0;223,0;1600000;0,06;40;0,6;1;0,4;1;0;0;0;0;0;1;1;0,03;1;0;0,03;1;0,5;90;0,5;3,6;0,07;1975;5;0,390625;0,27932960893854747;0,359375
2001,0;Salzburg_mitte;CL00;Gas;2001,0;0,3;1;0;0;83,66;30;5;21250;POINT (13.03819 47.80929);0,2;60;0;83,66;850000;0,1;30;4,8;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;0,5;40;0,5;2,0;0,07;1990;8;0,5988023952095809;0,4273504273504274;0,17964071856287425
1970,0;Linz_mitte_fernheizkraftwerk;CL05;Gas;1970,0;0,3;1;0;0;217,0;30;5;21250;POINT (14.322935 48.299219);0,2;60;0;217,0;850000;0,1;30;4,8;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;0,5;40;0,5;2,0;0,07;1990;8;0,5988023952095809;0,4273504273504274;0,17964071856287425
2000,0;Thei;CL04;Gas;2000,0;0,3;1;0;0;800,0;30;5;21250;POINT (15.710147 48.394861);0,2;60;0;800,0;850000;0,1;30;4,8;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;0,5;40;0,5;2,0;0,07;1990;8;0,5988023952095809;0,4273504273504274;0,17964071856287425
2011,0;Mellach_kombikraftwerk;CL01;Gas;2011,0;0,3;1;0;0;832,0;30;5;21250;POINT (15.492162 46.908219);0,2;60;0;832,0;850000;0,1;30;4,8;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;0,5;40;0,5;2,0;0,07;1990;8;0,5988023952095809;0,4273504273504274;0,17964071856287425
1975,0;Lenzing;CL05;Coal;1975,0;0,4;1;0;0;64,3239015883374;40;5;40000;POINT (13.6201 47.9767);0,15;110;0;64,3239015883374;1600000;0,06;40;0,6;1;0,4;1;0;0;0;0;0;1;1;0,03;1;0;0,03;1;0,5;90;0,5;3,6;0,07;1975;5;0,390625;0,27932960893854747;0,359375
1994,0;Salzburg_nord;CL00;Gas;1994,0;0,3;1;0;0;13,5;30;5;21250;POINT (13.03398 47.82744);0,2;60;0;13,5;850000;0,1;30;4,8;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;0,5;40;0,5;2,0;0,07;1990;8;0,5988023952095809;0,4273504273504274;0,17964071856287425
1993,0;Linz_sd_fernheizkraftwerk;CL05;Gas;1993,0;0,3;1;0;0;172,0;30;5;21250;POINT (14.346898 48.267893);0,2;60;0;172,0;850000;0,1;30;4,8;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;0,5;40;0,5;2,0;0,07;1990;8;0,5988023952095809;0,4273504273504274;0,17964071856287425
2000,0;Wels_fernheizkraftwerk;CL05;Gas;2000,0;0,3;1;0;0;47,0;30;5;21250;POINT (14.00755 48.15184);0,2;60;0;47,0;850000;0,1;30;4,8;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;0,5;40;0,5;2,0;0,07;1990;8;0,5988023952095809;0,4273504273504274;0,17964071856287425
2001,0;Bioenergy_0;CL06;Bioenergy;2001,0;0,0;1;0;0;10,0;25;1;61880;POINT (16.8375 48.20416666666667);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2006,0;Bioenergy_1;CL04;Bioenergy;2006,0;0,0;1;0;0;10,0;25;1;61880;POINT (16.50833333333333 48.11666666666667);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1999,0;Bioenergy_2;CL01;Bioenergy;1999,0;0,0;1;0;0;10,0;25;1;61880;POINT (15.91666666666667 46.87083333333333);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1996,0;Bioenergy_3;CL00;Bioenergy;1996,0;0,0;1;0;0;10,0;25;1;61880;POINT (12.30416666666667 47.45);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1999,0;Bioenergy_4;CL00;Bioenergy;1999,0;0,0;1;0;0;10,0;25;1;61880;POINT (14.81666666666667 47.2);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2000,0;Bioenergy_5;CL06;Bioenergy;2000,0;0,0;1;0;0;10,0;25;1;61880;POINT (16.33333333333333 47.975);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2005,0;Bioenergy_6;CL01;Bioenergy;2005,0;0,0;1;0;0;10,0;25;1;61880;POINT (14.29166666666667 46.64166666666667);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2000,0;Bioenergy_7;CL01;Bioenergy;2000,0;0,0;1;0;0;10,0;25;1;61880;POINT (16.075 47.00416666666667);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2008,0;Bioenergy_8;CL04;Bioenergy;2008,0;0,0;1;0;0;10,0;25;1;61880;POINT (15.69166666666667 48.39583333333334);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2001,0;Bioenergy_9;CL01;Bioenergy;2001,0;0,0;1;0;0;10,0;25;1;61880;POINT (15.93333333333333 46.81666666666667);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1999,0;Bioenergy_10;CL03;Bioenergy;1999,0;0,0;1;0;0;10,0;25;1;61880;POINT (16.15 47.2375);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1997,0;Bioenergy_11;CL01;Bioenergy;1997,0;0,0;1;0;0;10,0;25;1;61880;POINT (13.79583333333333 46.5625);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1995,0;Bioenergy_12;CL03;Bioenergy;1995,0;0,0;1;0;0;10,0;25;1;61880;POINT (14.55 47.0875);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2006,0;Bioenergy_13;CL06;Bioenergy;2006,0;0,0;1;0;0;10,0;25;1;61880;POINT (16.33333333333333 47.75416666666667);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1993,0;Bioenergy_14;CL03;Bioenergy;1993,0;0,0;1;0;0;10,0;25;1;61880;POINT (13.74166666666667 47.15833333333333);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2000,0;Bioenergy_15;CL06;Bioenergy;2000,0;0,0;1;0;0;10,0;25;1;61880;POINT (16.77916666666667 48.22083333333333);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2000,0;Bioenergy_16;CL02;Bioenergy;2000,0;0,0;1;0;0;10,0;25;1;61880;POINT (11.0625 46.85);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2000,0;Bioenergy_17;CL01;Bioenergy;2000,0;0,0;1;0;0;10,0;25;1;61880;POINT (15.39583333333333 46.75416666666667);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1995,0;Bioenergy_18;CL03;Bioenergy;1995,0;0,0;1;0;0;10,0;25;1;61880;POINT (16.4625 47.06666666666667);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1997,0;Bioenergy_19;CL04;Bioenergy;1997,0;0,0;1;0;0;10,0;25;1;61880;POINT (16.225 48.65833333333333);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1999,0;Bioenergy_20;CL02;Bioenergy;1999,0;0,0;1;0;0;10,0;25;1;61880;POINT (12.0875 47.2625);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2003,0;Bioenergy_21;CL06;Bioenergy;2003,0;0,0;1;0;0;10,0;25;1;61880;POINT (16.57916666666667 48.08333333333334);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1998,0;Bioenergy_22;CL06;Bioenergy;1998,0;0,0;1;0;0;10,0;25;1;61880;POINT (16.50416666666667 47.57916666666667);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1993,0;Bioenergy_23;CL03;Bioenergy;1993,0;0,0;1;0;0;10,0;25;1;61880;POINT (16.1 47.59166666666667);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1998,0;Bioenergy_24;CL01;Bioenergy;1998,0;0,0;1;0;0;10,0;25;1;61880;POINT (15.375 46.85833333333333);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2003,0;Bioenergy_25;CL00;Bioenergy;2003,0;0,0;1;0;0;10,0;25;1;61880;POINT (15.57083333333333 47.1125);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2000,0;Bioenergy_26;CL06;Bioenergy;2000,0;0,0;1;0;0;10,0;25;1;61880;POINT (16.9 47.88333333333333);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1998,0;Bioenergy_27;CL03;Bioenergy;1998,0;0,0;1;0;0;10,0;25;1;61880;POINT (16.23333333333333 47.0625);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2001,0;Bioenergy_28;CL00;Bioenergy;2001,0;0,0;1;0;0;10,0;25;1;61880;POINT (14.67083333333333 47.19166666666667);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2002,0;Bioenergy_29;CL03;Bioenergy;2002,0;0,0;1;0;0;10,0;25;1;61880;POINT (16.01666666666667 47.32083333333333);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2012,0;Bioenergy_30;CL06;Bioenergy;2012,0;0,0;1;0;0;10,0;25;1;61880;POINT (16.7625 48.00833333333333);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2001,0;Bioenergy_31;CL04;Bioenergy;2001,0;0,0;1;0;0;10,0;25;1;61880;POINT (15.85 48.55833333333333);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2007,0;Bioenergy_32;CL04;Bioenergy;2007,0;0,0;1;0;0;10,0;25;1;61880;POINT (16.13333333333333 48.67916666666667);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2001,0;Bioenergy_33;CL06;Bioenergy;2001,0;0,0;1;0;0;10,0;25;1;61880;POINT (16.3 47.32916666666667);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2001,0;Bioenergy_34;CL00;Bioenergy;2001,0;0,0;1;0;0;10,0;25;1;61880;POINT (16.05 47.1375);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1995,0;Bioenergy_35;CL00;Bioenergy;1995,0;0,0;1;0;0;10,0;25;1;61880;POINT (15.62083333333333 47.08333333333334);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1997,0;Bioenergy_36;CL03;Bioenergy;1997,0;0,0;1;0;0;10,0;25;1;61880;POINT (15.47083333333333 47.34166666666667);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2006,0;Bioenergy_37;CL06;Bioenergy;2006,0;0,0;1;0;0;10,0;25;1;61880;POINT (16.60416666666667 47.83333333333334);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1998,0;Bioenergy_38;CL01;Bioenergy;1998,0;0,0;1;0;0;10,0;25;1;61880;POINT (14.83333333333333 46.7875);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1995,0;Bioenergy_39;CL02;Bioenergy;1995,0;0,0;1;0;0;10,0;25;1;61880;POINT (10.74166666666667 46.9375);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1993,0;Bioenergy_40;CL00;Bioenergy;1993,0;0,0;1;0;0;10,0;25;1;61880;POINT (12.00833333333333 47.4875);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1997,0;Bioenergy_41;CL00;Bioenergy;1997,0;0,0;1;0;0;10,0;25;1;61880;POINT (16.11666666666667 47.20416666666667);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2005,0;Bioenergy_42;CL06;Bioenergy;2005,0;0,0;1;0;0;10,0;25;1;61880;POINT (17.06666666666667 47.80833333333333);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1993,0;Bioenergy_43;CL00;Bioenergy;1993,0;0,0;1;0;0;10,0;25;1;61880;POINT (15.74166666666667 47.02916666666667);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2009,0;Bioenergy_44;CL04;Bioenergy;2009,0;0,0;1;0;0;10,0;25;1;61880;POINT (15.90416666666667 48.37916666666666);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1998,0;Bioenergy_45;CL00;Bioenergy;1998,0;0,0;1;0;0;10,0;25;1;61880;POINT (12.84166666666667 47.40833333333333);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1996,0;Bioenergy_46;CL00;Bioenergy;1996,0;0,0;1;0;0;10,0;25;1;61880;POINT (14.7 47.1);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1994,0;Bioenergy_47;CL00;Bioenergy;1994,0;0,0;1;0;0;10,0;25;1;61880;POINT (11.78333333333333 47.4);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2006,0;Bioenergy_48;CL04;Bioenergy;2006,0;0,0;1;0;0;10,0;25;1;61880;POINT (16.75416666666667 48.1125);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2000,0;Bioenergy_49;CL00;Bioenergy;2000,0;0,0;1;0;0;10,0;25;1;61880;POINT (14.4375 47.05416666666667);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2008,0;Bioenergy_50;CL04;Bioenergy;2008,0;0,0;1;0;0;10,0;25;1;61880;POINT (16.40416666666667 48.24166666666667);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2001,0;Bioenergy_51;CL06;Bioenergy;2001,0;0,0;1;0;0;10,0;25;1;61880;POINT (16.87083333333333 47.81666666666667);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1996,0;Bioenergy_52;CL04;Bioenergy;1996,0;0,0;1;0;0;10,0;25;1;61880;POINT (15.875 48.45833333333334);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2001,0;Bioenergy_53;CL01;Bioenergy;2001,0;0,0;1;0;0;10,0;25;1;61880;POINT (15.40416666666667 46.975);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2009,0;Bioenergy_54;CL01;Bioenergy;2009,0;0,0;1;0;0;10,0;25;1;61880;POINT (15.57916666666667 46.97083333333333);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2009,0;Bioenergy_55;CL00;Bioenergy;2009,0;0,0;1;0;0;10,0;25;1;61880;POINT (14.74583333333333 47.22083333333333);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2004,0;Bioenergy_56;CL01;Bioenergy;2004,0;0,0;1;0;0;10,0;25;1;61880;POINT (16.06666666666667 46.94583333333333);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2002,0;Bioenergy_57;CL04;Bioenergy;2002,0;0,0;1;0;0;10,0;25;1;61880;POINT (16.20416666666667 48.4125);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2000,0;Bioenergy_58;CL01;Bioenergy;2000,0;0,0;1;0;0;10,0;25;1;61880;POINT (14.6625 46.6875);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1999,0;Bioenergy_59;CL02;Bioenergy;1999,0;0,0;1;0;0;10,0;25;1;61880;POINT (10.77916666666667 47.35833333333333);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1997,0;Bioenergy_60;CL01;Bioenergy;1997,0;0,0;1;0;0;10,0;25;1;61880;POINT (15.92916666666667 46.95);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1991,0;Bioenergy_61;CL02;Bioenergy;1991,0;0,0;1;0;0;10,0;25;1;61880;POINT (11.66666666666667 47.39583333333334);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
1998,0;Bioenergy_62;CL04;Bioenergy;1998,0;0,0;1;0;0;10,0;25;1;61880;POINT (16.50833333333333 47.82916666666667);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
2001,0;Bioenergy_63;CL02;Bioenergy;2001,0;0,0;1;0;0;10,0;25;1;61880;POINT (10.74583333333333 47.2375);1,0;0;0;10,0;2783152;0,0;25;1,2;1;0,2;1;0;0;0;0;0;1;1;0,05;1;0;0,05;1;1,0;0;1,0;3,5;0,07;2000;5;0,3496503496503497;0,25;0,0
