;IND
2238;0,00015220700152207003
2239;0,00015220700152207003
2240;0,00015220700152207003
2241;0,00015220700152207003
2242;0,00015220700152207003
2243;0,00015220700152207003
2244;0,00015220700152207003
2245;0,00015220700152207003
2246;0,00011415525114155251
2247;0,00011415525114155251
2248;0,00011415525114155251
2249;0,00011415525114155251
2250;0,00011415525114155251
2251;0,00011415525114155251
2252;0,00011415525114155251
2253;0,00011415525114155251
2254;7,610350076103501e-05
2255;7,610350076103501e-05
2256;7,610350076103501e-05
2257;7,610350076103501e-05
2258;7,610350076103501e-05
2259;7,610350076103501e-05
2260;7,610350076103501e-05
2261;7,610350076103501e-05
2262;0,00015220700152207003
2263;0,00015220700152207003
2264;0,00015220700152207003
2265;0,00015220700152207003
2266;0,00015220700152207003
2267;0,00015220700152207003
2268;0,00015220700152207003
2269;0,00015220700152207003
2270;0,00011415525114155251
2271;0,00011415525114155251
2272;0,00011415525114155251
2273;0,00011415525114155251
2274;0,00011415525114155251
2275;0,00011415525114155251
2276;0,00011415525114155251
2277;0,00011415525114155251
2278;7,610350076103501e-05
2279;7,610350076103501e-05
2280;7,610350076103501e-05
2281;7,610350076103501e-05
2282;7,610350076103501e-05
2283;7,610350076103501e-05
2284;7,610350076103501e-05
2285;7,610350076103501e-05
2286;0,00015220700152207003
2287;0,00015220700152207003
2288;0,00015220700152207003
2289;0,00015220700152207003
2290;0,00015220700152207003
2291;0,00015220700152207003
2292;0,00015220700152207003
2293;0,00015220700152207003
2294;0,00011415525114155251
2295;0,00011415525114155251
2296;0,00011415525114155251
2297;0,00011415525114155251
2298;0,00011415525114155251
2299;0,00011415525114155251
2300;0,00011415525114155251
2301;0,00011415525114155251
2302;7,610350076103501e-05
2303;7,610350076103501e-05
2304;7,610350076103501e-05
2305;7,610350076103501e-05
2306;7,610350076103501e-05
2307;7,610350076103501e-05
2308;7,610350076103501e-05
2309;7,610350076103501e-05
2310;0,00015220700152207003
2311;0,00015220700152207003
2312;0,00015220700152207003
2313;0,00015220700152207003
2314;0,00015220700152207003
2315;0,00015220700152207003
2316;0,00015220700152207003
2317;0,00015220700152207003
2318;0,00011415525114155251
2319;0,00011415525114155251
2320;0,00011415525114155251
2321;0,00011415525114155251
2322;0,00011415525114155251
2323;0,00011415525114155251
2324;0,00011415525114155251
2325;0,00011415525114155251
2326;7,610350076103501e-05
2327;7,610350076103501e-05
2328;7,610350076103501e-05
2329;7,610350076103501e-05
2330;7,610350076103501e-05
2331;7,610350076103501e-05
2332;7,610350076103501e-05
2333;7,610350076103501e-05
2334;0,00015220700152207003
2335;0,00015220700152207003
2336;0,00015220700152207003
2337;0,00015220700152207003
2338;0,00015220700152207003
2339;0,00015220700152207003
2340;0,00015220700152207003
2341;0,00015220700152207003
2342;0,00011415525114155251
2343;0,00011415525114155251
2344;0,00011415525114155251
2345;0,00011415525114155251
2346;0,00011415525114155251
2347;0,00011415525114155251
2348;0,00011415525114155251
2349;0,00011415525114155251
2350;7,610350076103501e-05
2351;7,610350076103501e-05
2352;7,610350076103501e-05
2353;7,610350076103501e-05
2354;7,610350076103501e-05
2355;7,610350076103501e-05
2356;7,610350076103501e-05
2357;7,610350076103501e-05
2358;0,00015220700152207003
2359;0,00015220700152207003
2360;0,00015220700152207003
2361;0,00015220700152207003
2362;0,00015220700152207003
2363;0,00015220700152207003
2364;0,00015220700152207003
2365;0,00015220700152207003
2366;0,00011415525114155251
2367;0,00011415525114155251
2368;0,00011415525114155251
2369;0,00011415525114155251
2370;0,00011415525114155251
2371;0,00011415525114155251
2372;0,00011415525114155251
2373;0,00011415525114155251
2374;7,610350076103501e-05
2375;7,610350076103501e-05
2376;7,610350076103501e-05
2377;7,610350076103501e-05
2378;7,610350076103501e-05
2379;7,610350076103501e-05
2380;7,610350076103501e-05
2381;7,610350076103501e-05
2382;0,00015220700152207003
2383;0,00015220700152207003
2384;0,00015220700152207003
2385;0,00015220700152207003
2386;0,00015220700152207003
2387;0,00015220700152207003
2388;0,00015220700152207003
2389;0,00015220700152207003
2390;0,00011415525114155251
2391;0,00011415525114155251
2392;0,00011415525114155251
2393;0,00011415525114155251
2394;0,00011415525114155251
2395;0,00011415525114155251
2396;0,00011415525114155251
2397;0,00011415525114155251
2398;7,610350076103501e-05
2399;7,610350076103501e-05
2400;7,610350076103501e-05
2401;7,610350076103501e-05
2402;7,610350076103501e-05
2403;7,610350076103501e-05
2404;7,610350076103501e-05
2405;7,610350076103501e-05
2406;0,00015220700152207003
2407;0,00015220700152207003
2408;0,00015220700152207003
2409;0,00015220700152207003
2410;0,00015220700152207003
2411;0,00015220700152207003
2412;0,00015220700152207003
2413;0,00015220700152207003
2414;0,00011415525114155251
2415;0,00011415525114155251
2416;0,00011415525114155251
2417;0,00011415525114155251
2418;0,00011415525114155251
2419;0,00011415525114155251
2420;0,00011415525114155251
2421;0,00011415525114155251
2422;7,610350076103501e-05
2423;7,610350076103501e-05
2424;7,610350076103501e-05
2425;7,610350076103501e-05
2426;7,610350076103501e-05
2427;7,610350076103501e-05
2428;7,610350076103501e-05
2429;7,610350076103501e-05
2430;0,00015220700152207003
2431;0,00015220700152207003
2432;0,00015220700152207003
2433;0,00015220700152207003
2434;0,00015220700152207003
2435;0,00015220700152207003
2436;0,00015220700152207003
2437;0,00015220700152207003
2438;0,00011415525114155251
2439;0,00011415525114155251
2440;0,00011415525114155251
2441;0,00011415525114155251
2442;0,00011415525114155251
2443;0,00011415525114155251
2444;0,00011415525114155251
2445;0,00011415525114155251
2446;7,610350076103501e-05
2447;7,610350076103501e-05
2448;7,610350076103501e-05
2449;7,610350076103501e-05
2450;7,610350076103501e-05
2451;7,610350076103501e-05
2452;7,610350076103501e-05
2453;7,610350076103501e-05
2454;0,00015220700152207003
2455;0,00015220700152207003
2456;0,00015220700152207003
2457;0,00015220700152207003
2458;0,00015220700152207003
2459;0,00015220700152207003
2460;0,00015220700152207003
2461;0,00015220700152207003
2462;0,00011415525114155251
2463;0,00011415525114155251
2464;0,00011415525114155251
2465;0,00011415525114155251
2466;0,00011415525114155251
2467;0,00011415525114155251
2468;0,00011415525114155251
2469;0,00011415525114155251
2470;7,610350076103501e-05
2471;7,610350076103501e-05
2472;7,610350076103501e-05
2473;7,610350076103501e-05
2474;7,610350076103501e-05
2475;7,610350076103501e-05
2476;7,610350076103501e-05
2477;7,610350076103501e-05
2478;0,00015220700152207003
2479;0,00015220700152207003
2480;0,00015220700152207003
2481;0,00015220700152207003
2482;0,00015220700152207003
2483;0,00015220700152207003
2484;0,00015220700152207003
2485;0,00015220700152207003
2486;0,00011415525114155251
2487;0,00011415525114155251
2488;0,00011415525114155251
2489;0,00011415525114155251
2490;0,00011415525114155251
2491;0,00011415525114155251
2492;0,00011415525114155251
2493;0,00011415525114155251
2494;7,610350076103501e-05
2495;7,610350076103501e-05
2496;7,610350076103501e-05
2497;7,610350076103501e-05
2498;7,610350076103501e-05
2499;7,610350076103501e-05
2500;7,610350076103501e-05
2501;7,610350076103501e-05
2502;0,00015220700152207003
2503;0,00015220700152207003
2504;0,00015220700152207003
2505;0,00015220700152207003
2506;0,00015220700152207003
2507;0,00015220700152207003
2508;0,00015220700152207003
2509;0,00015220700152207003
2510;0,00011415525114155251
2511;0,00011415525114155251
2512;0,00011415525114155251
2513;0,00011415525114155251
2514;0,00011415525114155251
2515;0,00011415525114155251
2516;0,00011415525114155251
2517;0,00011415525114155251
2518;7,610350076103501e-05
2519;7,610350076103501e-05
2520;7,610350076103501e-05
2521;7,610350076103501e-05
2522;7,610350076103501e-05
2523;7,610350076103501e-05
2524;7,610350076103501e-05
2525;7,610350076103501e-05
2526;0,00015220700152207003
2527;0,00015220700152207003
2528;0,00015220700152207003
2529;0,00015220700152207003
2530;0,00015220700152207003
2531;0,00015220700152207003
2532;0,00015220700152207003
2533;0,00015220700152207003
2534;0,00011415525114155251
2535;0,00011415525114155251
2536;0,00011415525114155251
2537;0,00011415525114155251
2538;0,00011415525114155251
2539;0,00011415525114155251
2540;0,00011415525114155251
2541;0,00011415525114155251
2542;7,610350076103501e-05
2543;7,610350076103501e-05
2544;7,610350076103501e-05
2545;7,610350076103501e-05
2546;7,610350076103501e-05
2547;7,610350076103501e-05
2548;7,610350076103501e-05
2549;7,610350076103501e-05
2550;0,00015220700152207003
2551;0,00015220700152207003
2552;0,00015220700152207003
2553;0,00015220700152207003
2554;0,00015220700152207003
2555;0,00015220700152207003
2556;0,00015220700152207003
2557;0,00015220700152207003
2558;0,00011415525114155251
2559;0,00011415525114155251
2560;0,00011415525114155251
2561;0,00011415525114155251
2562;0,00011415525114155251
2563;0,00011415525114155251
2564;0,00011415525114155251
2565;0,00011415525114155251
2566;7,610350076103501e-05
2567;7,610350076103501e-05
2568;7,610350076103501e-05
2569;7,610350076103501e-05
2570;7,610350076103501e-05
2571;7,610350076103501e-05
2572;7,610350076103501e-05
2573;7,610350076103501e-05
2574;0,00015220700152207003
2575;0,00015220700152207003
2576;0,00015220700152207003
2577;0,00015220700152207003
2578;0,00015220700152207003
2579;0,00015220700152207003
2580;0,00015220700152207003
2581;0,00015220700152207003
2582;0,00011415525114155251
2583;0,00011415525114155251
2584;0,00011415525114155251
2585;0,00011415525114155251
2586;0,00011415525114155251
2587;0,00011415525114155251
2588;0,00011415525114155251
2589;0,00011415525114155251
2590;7,610350076103501e-05
2591;7,610350076103501e-05
2592;7,610350076103501e-05
2593;7,610350076103501e-05
2594;7,610350076103501e-05
2595;7,610350076103501e-05
2596;7,610350076103501e-05
2597;7,610350076103501e-05
2598;0,00015220700152207003
2599;0,00015220700152207003
2600;0,00015220700152207003
2601;0,00015220700152207003
2602;0,00015220700152207003
2603;0,00015220700152207003
2604;0,00015220700152207003
2605;0,00015220700152207003
2606;0,00011415525114155251
2607;0,00011415525114155251
2608;0,00011415525114155251
2609;0,00011415525114155251
2610;0,00011415525114155251
2611;0,00011415525114155251
2612;0,00011415525114155251
2613;0,00011415525114155251
2614;7,610350076103501e-05
2615;7,610350076103501e-05
2616;7,610350076103501e-05
2617;7,610350076103501e-05
2618;7,610350076103501e-05
2619;7,610350076103501e-05
2620;7,610350076103501e-05
2621;7,610350076103501e-05
2622;0,00015220700152207003
2623;0,00015220700152207003
2624;0,00015220700152207003
2625;0,00015220700152207003
2626;0,00015220700152207003
2627;0,00015220700152207003
2628;0,00015220700152207003
2629;0,00015220700152207003
2630;0,00011415525114155251
2631;0,00011415525114155251
2632;0,00011415525114155251
2633;0,00011415525114155251
2634;0,00011415525114155251
2635;0,00011415525114155251
2636;0,00011415525114155251
2637;0,00011415525114155251
2638;7,610350076103501e-05
2639;7,610350076103501e-05
2640;7,610350076103501e-05
2641;7,610350076103501e-05
2642;7,610350076103501e-05
2643;7,610350076103501e-05
2644;7,610350076103501e-05
2645;7,610350076103501e-05
2646;0,00015220700152207003
2647;0,00015220700152207003
2648;0,00015220700152207003
2649;0,00015220700152207003
2650;0,00015220700152207003
2651;0,00015220700152207003
2652;0,00015220700152207003
2653;0,00015220700152207003
2654;0,00011415525114155251
2655;0,00011415525114155251
2656;0,00011415525114155251
2657;0,00011415525114155251
2658;0,00011415525114155251
2659;0,00011415525114155251
2660;0,00011415525114155251
2661;0,00011415525114155251
2662;7,610350076103501e-05
2663;7,610350076103501e-05
2664;7,610350076103501e-05
2665;7,610350076103501e-05
2666;7,610350076103501e-05
2667;7,610350076103501e-05
2668;7,610350076103501e-05
2669;7,610350076103501e-05
2670;0,00015220700152207003
2671;0,00015220700152207003
2672;0,00015220700152207003
2673;0,00015220700152207003
2674;0,00015220700152207003
2675;0,00015220700152207003
2676;0,00015220700152207003
2677;0,00015220700152207003
2678;0,00011415525114155251
2679;0,00011415525114155251
2680;0,00011415525114155251
2681;0,00011415525114155251
2682;0,00011415525114155251
2683;0,00011415525114155251
2684;0,00011415525114155251
2685;0,00011415525114155251
2686;7,610350076103501e-05
2687;7,610350076103501e-05
2688;7,610350076103501e-05
2689;7,610350076103501e-05
2690;7,610350076103501e-05
2691;7,610350076103501e-05
2692;7,610350076103501e-05
2693;7,610350076103501e-05
2694;0,00015220700152207003
2695;0,00015220700152207003
2696;0,00015220700152207003
2697;0,00015220700152207003
2698;0,00015220700152207003
2699;0,00015220700152207003
2700;0,00015220700152207003
2701;0,00015220700152207003
2702;0,00011415525114155251
2703;0,00011415525114155251
2704;0,00011415525114155251
2705;0,00011415525114155251
2706;0,00011415525114155251
2707;0,00011415525114155251
2708;0,00011415525114155251
2709;0,00011415525114155251
2710;7,610350076103501e-05
2711;7,610350076103501e-05
2712;7,610350076103501e-05
2713;7,610350076103501e-05
2714;7,610350076103501e-05
2715;7,610350076103501e-05
2716;7,610350076103501e-05
2717;7,610350076103501e-05
2718;0,00015220700152207003
2719;0,00015220700152207003
2720;0,00015220700152207003
2721;0,00015220700152207003
2722;0,00015220700152207003
2723;0,00015220700152207003
2724;0,00015220700152207003
2725;0,00015220700152207003
2726;0,00011415525114155251
2727;0,00011415525114155251
2728;0,00011415525114155251
2729;0,00011415525114155251
2730;0,00011415525114155251
2731;0,00011415525114155251
2732;0,00011415525114155251
2733;0,00011415525114155251
2734;7,610350076103501e-05
2735;7,610350076103501e-05
2736;7,610350076103501e-05
2737;7,610350076103501e-05
2738;7,610350076103501e-05
2739;7,610350076103501e-05
2740;7,610350076103501e-05
2741;7,610350076103501e-05
2742;0,00015220700152207003
2743;0,00015220700152207003
2744;0,00015220700152207003
2745;0,00015220700152207003
2746;0,00015220700152207003
2747;0,00015220700152207003
2748;0,00015220700152207003
2749;0,00015220700152207003
2750;0,00011415525114155251
2751;0,00011415525114155251
2752;0,00011415525114155251
2753;0,00011415525114155251
2754;0,00011415525114155251
2755;0,00011415525114155251
2756;0,00011415525114155251
2757;0,00011415525114155251
2758;7,610350076103501e-05
2759;7,610350076103501e-05
2760;7,610350076103501e-05
2761;7,610350076103501e-05
2762;7,610350076103501e-05
2763;7,610350076103501e-05
2764;7,610350076103501e-05
2765;7,610350076103501e-05
2766;0,00015220700152207003
2767;0,00015220700152207003
2768;0,00015220700152207003
2769;0,00015220700152207003
2770;0,00015220700152207003
2771;0,00015220700152207003
2772;0,00015220700152207003
2773;0,00015220700152207003
2774;0,00011415525114155251
2775;0,00011415525114155251
2776;0,00011415525114155251
2777;0,00011415525114155251
2778;0,00011415525114155251
2779;0,00011415525114155251
2780;0,00011415525114155251
2781;0,00011415525114155251
2782;7,610350076103501e-05
2783;7,610350076103501e-05
2784;7,610350076103501e-05
2785;7,610350076103501e-05
2786;7,610350076103501e-05
2787;7,610350076103501e-05
2788;7,610350076103501e-05
2789;7,610350076103501e-05
2790;0,00015220700152207003
2791;0,00015220700152207003
2792;0,00015220700152207003
2793;0,00015220700152207003
2794;0,00015220700152207003
2795;0,00015220700152207003
2796;0,00015220700152207003
2797;0,00015220700152207003
2798;0,00011415525114155251
2799;0,00011415525114155251
2800;0,00011415525114155251
2801;0,00011415525114155251
2802;0,00011415525114155251
2803;0,00011415525114155251
2804;0,00011415525114155251
2805;0,00011415525114155251
2806;7,610350076103501e-05
2807;7,610350076103501e-05
2808;7,610350076103501e-05
2809;7,610350076103501e-05
2810;7,610350076103501e-05
2811;7,610350076103501e-05
2812;7,610350076103501e-05
2813;7,610350076103501e-05
2814;0,00015220700152207003
2815;0,00015220700152207003
2816;0,00015220700152207003
2817;0,00015220700152207003
2818;0,00015220700152207003
2819;0,00015220700152207003
2820;0,00015220700152207003
2821;0,00015220700152207003
2822;0,00011415525114155251
2823;0,00011415525114155251
2824;0,00011415525114155251
2825;0,00011415525114155251
2826;0,00011415525114155251
2827;0,00011415525114155251
2828;0,00011415525114155251
2829;0,00011415525114155251
2830;7,610350076103501e-05
2831;7,610350076103501e-05
2832;7,610350076103501e-05
2833;7,610350076103501e-05
2834;7,610350076103501e-05
2835;7,610350076103501e-05
2836;7,610350076103501e-05
2837;7,610350076103501e-05
2838;0,00015220700152207003
2839;0,00015220700152207003
2840;0,00015220700152207003
2841;0,00015220700152207003
2842;0,00015220700152207003
2843;0,00015220700152207003
2844;0,00015220700152207003
2845;0,00015220700152207003
2846;0,00011415525114155251
2847;0,00011415525114155251
2848;0,00011415525114155251
2849;0,00011415525114155251
2850;0,00011415525114155251
2851;0,00011415525114155251
2852;0,00011415525114155251
2853;0,00011415525114155251
2854;7,610350076103501e-05
2855;7,610350076103501e-05
2856;7,610350076103501e-05
2857;7,610350076103501e-05
2858;7,610350076103501e-05
2859;7,610350076103501e-05
2860;7,610350076103501e-05
2861;7,610350076103501e-05
2862;0,00015220700152207003
2863;0,00015220700152207003
2864;0,00015220700152207003
2865;0,00015220700152207003
2866;0,00015220700152207003
2867;0,00015220700152207003
2868;0,00015220700152207003
2869;0,00015220700152207003
2870;0,00011415525114155251
2871;0,00011415525114155251
2872;0,00011415525114155251
2873;0,00011415525114155251
2874;0,00011415525114155251
2875;0,00011415525114155251
2876;0,00011415525114155251
2877;0,00011415525114155251
2878;7,610350076103501e-05
2879;7,610350076103501e-05
2880;7,610350076103501e-05
2881;7,610350076103501e-05
2882;7,610350076103501e-05
2883;7,610350076103501e-05
2884;7,610350076103501e-05
2885;7,610350076103501e-05
2886;0,00015220700152207003
2887;0,00015220700152207003
2888;0,00015220700152207003
2889;0,00015220700152207003
2890;0,00015220700152207003
2891;0,00015220700152207003
2892;0,00015220700152207003
2893;0,00015220700152207003
2894;0,00011415525114155251
2895;0,00011415525114155251
2896;0,00011415525114155251
2897;0,00011415525114155251
2898;0,00011415525114155251
2899;0,00011415525114155251
2900;0,00011415525114155251
2901;0,00011415525114155251
2902;7,610350076103501e-05
2903;7,610350076103501e-05
2904;7,610350076103501e-05
2905;7,610350076103501e-05
2906;7,610350076103501e-05
2907;7,610350076103501e-05
2908;7,610350076103501e-05
2909;7,610350076103501e-05
2910;0,00015220700152207003
2911;0,00015220700152207003
2912;0,00015220700152207003
2913;0,00015220700152207003
2914;0,00015220700152207003
2915;0,00015220700152207003
2916;0,00015220700152207003
2917;0,00015220700152207003
2918;0,00011415525114155251
2919;0,00011415525114155251
2920;0,00011415525114155251
2921;0,00011415525114155251
2922;0,00011415525114155251
2923;0,00011415525114155251
2924;0,00011415525114155251
2925;0,00011415525114155251
2926;7,610350076103501e-05
2927;7,610350076103501e-05
2928;7,610350076103501e-05
2929;7,610350076103501e-05
2930;7,610350076103501e-05
2931;7,610350076103501e-05
2932;7,610350076103501e-05
2933;7,610350076103501e-05
2934;0,00015220700152207003
2935;0,00015220700152207003
2936;0,00015220700152207003
2937;0,00015220700152207003
2938;0,00015220700152207003
2939;0,00015220700152207003
2940;0,00015220700152207003
2941;0,00015220700152207003
2942;0,00011415525114155251
2943;0,00011415525114155251
2944;0,00011415525114155251
2945;0,00011415525114155251
2946;0,00011415525114155251
2947;0,00011415525114155251
2948;0,00011415525114155251
2949;0,00011415525114155251
2950;7,610350076103501e-05
2951;7,610350076103501e-05
2952;7,610350076103501e-05
2953;7,610350076103501e-05
2954;7,610350076103501e-05
2955;7,610350076103501e-05
2956;7,610350076103501e-05
2957;7,610350076103501e-05
2958;0,00015220700152207003
2959;0,00015220700152207003
2960;0,00015220700152207003
2961;0,00015220700152207003
2962;0,00015220700152207003
2963;0,00015220700152207003
2964;0,00015220700152207003
2965;0,00015220700152207003
2966;0,00011415525114155251
2967;0,00011415525114155251
2968;0,00011415525114155251
2969;0,00011415525114155251
2970;0,00011415525114155251
2971;0,00011415525114155251
2972;0,00011415525114155251
2973;0,00011415525114155251
2974;7,610350076103501e-05
2975;7,610350076103501e-05
2976;7,610350076103501e-05
2977;7,610350076103501e-05
2978;7,610350076103501e-05
2979;7,610350076103501e-05
2980;7,610350076103501e-05
2981;7,610350076103501e-05
2982;0,00015220700152207003
2983;0,00015220700152207003
2984;0,00015220700152207003
2985;0,00015220700152207003
2986;0,00015220700152207003
2987;0,00015220700152207003
2988;0,00015220700152207003
2989;0,00015220700152207003
2990;0,00011415525114155251
2991;0,00011415525114155251
2992;0,00011415525114155251
2993;0,00011415525114155251
2994;0,00011415525114155251
2995;0,00011415525114155251
2996;0,00011415525114155251
2997;0,00011415525114155251
2998;7,610350076103501e-05
2999;7,610350076103501e-05
3000;7,610350076103501e-05
3001;7,610350076103501e-05
3002;7,610350076103501e-05
3003;7,610350076103501e-05
3004;7,610350076103501e-05
3005;7,610350076103501e-05
3006;0,00015220700152207003
3007;0,00015220700152207003
3008;0,00015220700152207003
3009;0,00015220700152207003
3010;0,00015220700152207003
3011;0,00015220700152207003
3012;0,00015220700152207003
3013;0,00015220700152207003
3014;0,00011415525114155251
3015;0,00011415525114155251
3016;0,00011415525114155251
3017;0,00011415525114155251
3018;0,00011415525114155251
3019;0,00011415525114155251
3020;0,00011415525114155251
3021;0,00011415525114155251
3022;7,610350076103501e-05
3023;7,610350076103501e-05
3024;7,610350076103501e-05
3025;7,610350076103501e-05
3026;7,610350076103501e-05
3027;7,610350076103501e-05
3028;7,610350076103501e-05
3029;7,610350076103501e-05
3030;0,00015220700152207003
3031;0,00015220700152207003
3032;0,00015220700152207003
3033;0,00015220700152207003
3034;0,00015220700152207003
3035;0,00015220700152207003
3036;0,00015220700152207003
3037;0,00015220700152207003
3038;0,00011415525114155251
3039;0,00011415525114155251
3040;0,00011415525114155251
3041;0,00011415525114155251
3042;0,00011415525114155251
3043;0,00011415525114155251
3044;0,00011415525114155251
3045;0,00011415525114155251
3046;7,610350076103501e-05
3047;7,610350076103501e-05
3048;7,610350076103501e-05
3049;7,610350076103501e-05
3050;7,610350076103501e-05
3051;7,610350076103501e-05
3052;7,610350076103501e-05
3053;7,610350076103501e-05
3054;0,00015220700152207003
3055;0,00015220700152207003
3056;0,00015220700152207003
3057;0,00015220700152207003
3058;0,00015220700152207003
3059;0,00015220700152207003
3060;0,00015220700152207003
3061;0,00015220700152207003
3062;0,00011415525114155251
3063;0,00011415525114155251
3064;0,00011415525114155251
3065;0,00011415525114155251
3066;0,00011415525114155251
3067;0,00011415525114155251
3068;0,00011415525114155251
3069;0,00011415525114155251
3070;7,610350076103501e-05
3071;7,610350076103501e-05
3072;7,610350076103501e-05
3073;7,610350076103501e-05
3074;7,610350076103501e-05
3075;7,610350076103501e-05
3076;7,610350076103501e-05
3077;7,610350076103501e-05
3078;0,00015220700152207003
3079;0,00015220700152207003
3080;0,00015220700152207003
3081;0,00015220700152207003
3082;0,00015220700152207003
3083;0,00015220700152207003
3084;0,00015220700152207003
3085;0,00015220700152207003
3086;0,00011415525114155251
3087;0,00011415525114155251
3088;0,00011415525114155251
3089;0,00011415525114155251
3090;0,00011415525114155251
3091;0,00011415525114155251
3092;0,00011415525114155251
3093;0,00011415525114155251
3094;7,610350076103501e-05
3095;7,610350076103501e-05
3096;7,610350076103501e-05
3097;7,610350076103501e-05
3098;7,610350076103501e-05
3099;7,610350076103501e-05
3100;7,610350076103501e-05
3101;7,610350076103501e-05
3102;0,00015220700152207003
3103;0,00015220700152207003
3104;0,00015220700152207003
3105;0,00015220700152207003
3106;0,00015220700152207003
3107;0,00015220700152207003
3108;0,00015220700152207003
3109;0,00015220700152207003
3110;0,00011415525114155251
3111;0,00011415525114155251
3112;0,00011415525114155251
3113;0,00011415525114155251
3114;0,00011415525114155251
3115;0,00011415525114155251
3116;0,00011415525114155251
3117;0,00011415525114155251
3118;7,610350076103501e-05
3119;7,610350076103501e-05
3120;7,610350076103501e-05
3121;7,610350076103501e-05
3122;7,610350076103501e-05
3123;7,610350076103501e-05
3124;7,610350076103501e-05
3125;7,610350076103501e-05
3126;0,00015220700152207003
3127;0,00015220700152207003
3128;0,00015220700152207003
3129;0,00015220700152207003
3130;0,00015220700152207003
3131;0,00015220700152207003
3132;0,00015220700152207003
3133;0,00015220700152207003
3134;0,00011415525114155251
3135;0,00011415525114155251
3136;0,00011415525114155251
3137;0,00011415525114155251
3138;0,00011415525114155251
3139;0,00011415525114155251
3140;0,00011415525114155251
3141;0,00011415525114155251
3142;7,610350076103501e-05
3143;7,610350076103501e-05
3144;7,610350076103501e-05
3145;7,610350076103501e-05
3146;7,610350076103501e-05
3147;7,610350076103501e-05
3148;7,610350076103501e-05
3149;7,610350076103501e-05
3150;0,00015220700152207003
3151;0,00015220700152207003
3152;0,00015220700152207003
3153;0,00015220700152207003
3154;0,00015220700152207003
3155;0,00015220700152207003
3156;0,00015220700152207003
3157;0,00015220700152207003
3158;0,00011415525114155251
3159;0,00011415525114155251
3160;0,00011415525114155251
3161;0,00011415525114155251
3162;0,00011415525114155251
3163;0,00011415525114155251
3164;0,00011415525114155251
3165;0,00011415525114155251
3166;7,610350076103501e-05
3167;7,610350076103501e-05
3168;7,610350076103501e-05
3169;7,610350076103501e-05
3170;7,610350076103501e-05
3171;7,610350076103501e-05
3172;7,610350076103501e-05
3173;7,610350076103501e-05
3174;0,00015220700152207003
3175;0,00015220700152207003
3176;0,00015220700152207003
3177;0,00015220700152207003
3178;0,00015220700152207003
3179;0,00015220700152207003
3180;0,00015220700152207003
3181;0,00015220700152207003
3182;0,00011415525114155251
3183;0,00011415525114155251
3184;0,00011415525114155251
3185;0,00011415525114155251
3186;0,00011415525114155251
3187;0,00011415525114155251
3188;0,00011415525114155251
3189;0,00011415525114155251
3190;7,610350076103501e-05
3191;7,610350076103501e-05
3192;7,610350076103501e-05
3193;7,610350076103501e-05
3194;7,610350076103501e-05
3195;7,610350076103501e-05
3196;7,610350076103501e-05
3197;7,610350076103501e-05
3198;0,00015220700152207003
3199;0,00015220700152207003
3200;0,00015220700152207003
3201;0,00015220700152207003
3202;0,00015220700152207003
3203;0,00015220700152207003
3204;0,00015220700152207003
3205;0,00015220700152207003
3206;0,00011415525114155251
3207;0,00011415525114155251
3208;0,00011415525114155251
3209;0,00011415525114155251
3210;0,00011415525114155251
3211;0,00011415525114155251
3212;0,00011415525114155251
3213;0,00011415525114155251
3214;7,610350076103501e-05
3215;7,610350076103501e-05
3216;7,610350076103501e-05
3217;7,610350076103501e-05
3218;7,610350076103501e-05
3219;7,610350076103501e-05
3220;7,610350076103501e-05
3221;7,610350076103501e-05
3222;0,00015220700152207003
3223;0,00015220700152207003
3224;0,00015220700152207003
3225;0,00015220700152207003
3226;0,00015220700152207003
3227;0,00015220700152207003
3228;0,00015220700152207003
3229;0,00015220700152207003
3230;0,00011415525114155251
3231;0,00011415525114155251
3232;0,00011415525114155251
3233;0,00011415525114155251
3234;0,00011415525114155251
3235;0,00011415525114155251
3236;0,00011415525114155251
3237;0,00011415525114155251
3238;7,610350076103501e-05
3239;7,610350076103501e-05
3240;7,610350076103501e-05
3241;7,610350076103501e-05
3242;7,610350076103501e-05
3243;7,610350076103501e-05
3244;7,610350076103501e-05
3245;7,610350076103501e-05
3246;0,00015220700152207003
3247;0,00015220700152207003
3248;0,00015220700152207003
3249;0,00015220700152207003
3250;0,00015220700152207003
3251;0,00015220700152207003
3252;0,00015220700152207003
3253;0,00015220700152207003
3254;0,00011415525114155251
3255;0,00011415525114155251
3256;0,00011415525114155251
3257;0,00011415525114155251
3258;0,00011415525114155251
3259;0,00011415525114155251
3260;0,00011415525114155251
3261;0,00011415525114155251
3262;7,610350076103501e-05
3263;7,610350076103501e-05
3264;7,610350076103501e-05
3265;7,610350076103501e-05
3266;7,610350076103501e-05
3267;7,610350076103501e-05
3268;7,610350076103501e-05
3269;7,610350076103501e-05
3270;0,00015220700152207003
3271;0,00015220700152207003
3272;0,00015220700152207003
3273;0,00015220700152207003
3274;0,00015220700152207003
3275;0,00015220700152207003
3276;0,00015220700152207003
3277;0,00015220700152207003
3278;0,00011415525114155251
3279;0,00011415525114155251
3280;0,00011415525114155251
3281;0,00011415525114155251
3282;0,00011415525114155251
3283;0,00011415525114155251
3284;0,00011415525114155251
3285;0,00011415525114155251
3286;7,610350076103501e-05
3287;7,610350076103501e-05
