l_id;tr_type;V1_long;V1_lat;V2_long;V2_lat;Capacity_MVA;Y_mho_ref_380kV
16925;AC_OHL;5,79556307168253;46,0626565638476;5,79176382685141;46,0648436089165;3600,0;10,76547475688357
16926;AC_OHL;4,68724456915328;47,3261440272461;5,79176382685141;46,0648436089165;2400,0;0,024495015383247925
16934;AC_OHL;38,7729350044375;58,0889737828957;38,7102133623879;58,0428521687983;525,0;0,16729815949079746
16935;AC_OHL;38,7461191063428;58,0459074324014;38,7102133623879;58,0428521687983;525,0;0,5609709601763219
16936;AC_OHL;38,7461191063428;58,0459074324014;38,7099785427727;58,0424813044305;525,0;0,5375870820220157
16937;AC_OHL;38,3610192569982;57,5502024046787;38,7099785427727;58,0424813044305;525,0;0,018352495177170643
16938;AC_OHL;7,67266489314443;47,5201252480429;7,66587669346008;47,5123899616014;2331,0;5,827496053269708
16953;AC_OHL;-4,55602496771947;42,071753465659;-2,60792605078591;42,8982203147161;2100,0;0,019976198171772284
16967;AC_OHL;20,74197245574;52,2270544729115;20,741259805866;52,2365815821712;525,0;1,2404183350324154
16968;AC_OHL;37,7789854232258;55,6207618706915;37,7806451505447;55,6225499871606;525,0;4,675288963057788
16976;AC_OHL;12,1141925945982;45,4009816685234;12,0289671688016;45,3967174741101;525,0;0,17108454706678045
16977;AC_OHL;12,1131459630754;45,5579644675774;12,0289671688016;45,3967174741101;525,0;0,057422250588683874
17011;AC_OHL;11,2828299974732;46,4769105080599;11,2874232629523;46,4803918128064;525,0;2,2524762464831163
17012;AC_OHL;11,2939116145864;46,4798553755042;11,2874232629523;46,4803918128064;703,2;3,0363636611439047
17014;AC_OHL;11,1454169249636;46,6123930986525;11,2900401452065;46,4814492691439;525,0;0,06099671710001991
17015;AC_OHL;11,2944207796895;46,4817985128584;11,2900401452065;46,4814492691439;525,0;3,3129541385996597
17024;AC_OHL;6,6849759615049;51,640564073356;6,68624968274625;51,6352534663495;621,0;2,2336792767265083
17025;AC_OHL;6,6849759615049;51,6377994619084;6,68624968274625;51,6352534663495;96,0;0,7272453141323618
17030;AC_OHL;2,15418755977336;51,0113083703669;2,15328572105258;51,0038293026675;1512,0;1,383622759161455
17031;AC_OHL;2,15148661148145;51,0010460647998;2,15328572105258;51,0038293026675;1512,0;3,92705859788937
17036;AC_OHL;5,53290547424258;50,6259929859448;5,52201142512901;50,6350205624752;621,0;0,8353376293017826
17037;AC_OHL;5,47142591938784;50,5950153978804;5,52201142512901;50,6350205624752;621,0;0,18745630035571775
17079;AC_OHL;10,0828338372403;48,2674353649519;10,0782803802386;48,2667067117062;96,0;0,7148667819749717
17081;AC_OHL;10,0763383124259;48,2648958880007;10,0782803802386;48,2667067117062;525,0;4,5357280620069576
17146;AC_OHL;0,833016729908143;49,3800360000065;0,733435532431787;49,3533837700755;2037,0;0,24996973764435226
17147;AC_OHL;0,735476659600931;49,343471807189;0,733435532431787;49,3533837700755;525,0;1,2302922824757054
17153;AC_OHL;9,37901079398764;46,8112358093789;9,00671493244544;47,2415609705744;1806,0;0,04961545807461473
17154;AC_OHL;9,06962350263469;47,2715190934039;9,00671493244544;47,2415609705744;525,0;0,1911874829064053
17225;AC_OHL;-0,416654528955163;45,0606695670899;-0,272846648718548;45,0176311683431;1512,0;0,08875317913894037
17237;AC_OHL;-0,902061056215289;47,0587875571461;-0,932366913110884;47,0948033862719;1512,0;0,21224293945234693
17238;AC_OHL;-0,943961562324744;47,2667765738691;-0,932366913110884;47,0948033862719;1512,0;0,058998192221310204
17239;AC_OHL;-0,943961562324744;47,2667765738691;-0,932366913110884;47,0948033862719;1512,0;0,05895645803408675
17240;AC_OHL;4,6428498758706;44,014975406148;4,64216837785989;44,0071823124592;3600,0;5,292155294088286
17241;AC_OHL;4,6428498758706;44,014975406148;4,64216837785989;44,0071823124592;3600,0;5,706602511847892
17242;AC_OHL;4,66771041999873;43,9791018138594;4,64216837785989;44,0071823124592;3600,0;1,1365193002837433
17243;AC_OHL;20,1431241197834;50,0502481657052;20,1373742731444;50,0485334156941;525,0;2,4687745346882357
17258;AC_OHL;20,8775465337779;52,2143946760705;20,873267506362;52,2191566861762;525,0;2,5097592555368484
17259;AC_OHL;20,741259805866;52,2365815821712;20,873267506362;52,2191566861762;525,0;0,11205135997007204
17266;AC_OHL;1,27336430707693;43,8166715107325;1,24523171110639;43,8133812206456;1512,0;0,565661093124817
17267;AC_OHL;0,927704477123247;43,5411170105729;1,24523171110639;43,8133812206456;1512,0;0,028675439821581813
17268;AC_OHL;1,31740574648762;43,9827200211822;1,24523171110639;43,8133812206456;1512,0;0,0552236507687748
