l_id;v_id_1;v_id_2;name;operator;ref;length_m;r_ohmkm;x_ohmkm;c_nfkm;i_th_max_a;from_relation;V1_long;V1_lat;V2_long;V2_lat;voltage;wires;cables;frequency
57326;8011;42079;;RTE;;13771,932001033701;;;;;;3.91955285215675;47.4967595502753;3.81693077295523;47.4061192545918;63000,0;1,0;3,0;50,0
56106;7677;7268;;RTE;;24234,290467777002;;;;;;5.10104105402107;43.67350353105;5.21742836807449;43.5072718659046;225000,0;1,0;3,0;50,0
59238;23192;9232;415;50Hertz;415;3687,82377026646;;;;;;11.4299065773025;50.9114464610955;11.4703941738609;50.9303902686125;380000,0;1,0;3,0;50,0
5595;43580;63180;;;Л-211;103,65888880240499;;;;;;35.0627990360339;47.8653495526832;35.0594651018732;47.864646881967;330000,0;1,0;3,0;50,0
15671;42116;22639;HVDC Cross-Skagerak;;;120930,43380815099;;;;;;8.1675873635272;58.1291790238426;9.0544389200611;57.1529358123699;350000,0;1,0;3,0;0,0
63168;11845;11846;;;;50,0398724786158;;;;;;15.2406855161347;63.2353475723446;15.2408279119227;63.2382162959091;220000,0;1,0;3,0;50,0
56526;5654;41611;;RTE;;27895,799033107596;;;;;;3.08228058296796;50.5248404349903;2.8857110202201;50.3367348197815;400000,0;1,0;3,0;50,0
63750;38753;46215;;;;4305,32691363303;;;;;;8.29898965215981;48.9743439863905;8.31413229992009;49.0064317223049;110000,0;1,0;6,0;50,0
68298;67969;2612;"Pleinting - Plattling - Schwandorf;Pleinting - Schwandorf";TenneT TSO GmbH;465;22997,8542632817;;;;;;12.8535353495029;48.7624377910061;13.1034346835086;48.6667929839894;380000,0;1,0;3,0;50,0
8815;38659;20596;National Grid Walpole-Norwich Main VV;;4VV;78873,3810891286;;;;;;0.199079065300808;52.7267786355536;1.27313679175883;52.5743285058433;400000,0;1,0;3,0;50,0
9763;44220;21342;;TenneT;;6623,625497653879;;;;;;4.45721129720079;52.0114769969675;4.53017712021263;52.0362363002663;380000,0;1,0;12,0;50,0
4086;12669;29001;;RTE;;292,165448536312;;;;;;2.61905490950023;47.6973686698442;2.62111954507977;47.7016434388381;225000,0;1,0;6,0;50,0
73799;64013;3114;;;;3752,6748433385496;;;;;;-0.466036177764611;39.5616358004477;-0.510603753631796;39.5544652369068;220000,0;1,0;6,0;50,0
13449;43777;56224;;TenneT;;117,88095131005699;;;;;;5.91313949763675;51.6385990860141;5.90964192624344;51.6376330970461;380000,0;1,0;3,0;50,0
38074;2503;31919;;RWE;2339;2354,40701020386;;;;;;6.61738115554636;51.4757909650564;6.63378636335463;51.4965099030574;220000,0;1,0;6,0;50,0
11779;67177;20846;;;;78741,8366479754;;;;;;8.0356233542352;59.4480790909114;9.20763897302929;59.6576667551133;300000,0;1,0;3,0;50,0
78246;38774;38719;Balti-Straseni;;;99331,56620979651;;;;;;27.8691684502402;47.7987724523135;28.6117655362645;47.1661785241416;330000,0;1,0;3,0;50,0
18761;41284;63966;;;;9836,47519913848;;;;;;8.4332861035332;47.2711551673282;8.55104935547835;47.2871361594757;220000,0;1,0;3,0;50,0
54711;33973;33974;ligne 400 kV Bezaumont - Vigy;RTE;;865,184499303092;;;;;;6.11539448436944;48.8607405001566;6.12585707265205;48.8641744708053;400000,0;1,0;3,0;50,0
80368;42906;5917;;;XB;55584,7955325657;;;;;;-2.16418676364467;55.0118141664774;-2.96293636156987;54.9420296199087;275000,0;1,0;3,0;50,0
46365;38596;26974;;;;13631,5796023624;;;;;;23.189660249519;42.8483249349486;23.2452597614322;42.7862181976641;110000,0;1,0;3,0;50,0
25116;44499;24069;;Red Eléctrica de España;;30814,400393819;;;;;;2.69594803183278;41.9725481288706;2.36912447335715;41.9136140608434;400000,0;1,0;12,0;50,0
65213;58619;47173;;;;86810,0529757709;;;;;;-8.82801316280707;53.3041160691929;-9.25346572477837;52.6394702040161;220000,0;1,0;3,0;50,0
58790;42321;43011;;;;80841,0669900966;;;;;;-9.00131177844121;39.338312022681;-8.11433671968279;39.4665678972879;400000,0;1,0;3,0;50,0
15226;58108;29604;Varsak TM - Denizli OSB TM EİH;;;148059,617059535;;;;;;29.2656630638922;37.798954589089;30.6331838719303;37.1548944937968;380000,0;1,0;3,0;50,0
44631;4851;60666;;Lechwerke;;1606,59882233966;;;;;;10.3219380080258;47.6829663486339;10.3341833653942;47.6717032828135;220000,0;1,0;9,0;50,0
68018;30372;48892;380 kV Soonwald Ost|West;RWE;4512;37465,9229874619;;;;;;8.4269422480747;49.6341822117832;8.01816918432862;49.8154683664697;380000,0;1,0;6,0;50,0
9541;39540;21147;;Red Eléctrica de España;;114618,76820319699;;;;;;1.82964023109012;41.5231835870821;0.878137356452647;40.9751361353516;400000,0;1,0;6,0;50,0
9642;37234;20793;;Red Eléctrica de España;;8552,56719728536;;;;;;-0.0965296928391762;39.9667905476155;0.000392299296744409;39.9573458281197;400000,0;1,0;6,0;50,0
28362;11411;58505;Hilvan TM EİH;;;1109,20992217206;;;;;;38.9766961174069;37.5660894870133;38.9688289003755;37.5756402616978;380000,0;1,0;3,0;50,0
54777;21341;33984;ligne 400 kV Revigny - Creney;RTE;;82994,3620612976;;;;;;4.13840887601658;48.3456995460082;5.00036539902709;48.8105135785485;400000,0;1,0;3,0;50,0
32925;42157;31294;Ligne 225 kV Lumes - Stenay;;;42859,173334175895;;;;;;4.79625767549215;49.7481905755619;5.19400462470438;49.5008035757318;225000,0;1,0;3,0;50,0
39751;54649;59983;"220 kV Niederaußem 1a|2b|3c; Rommerskirchen Ost";RWE;2385;7160,331969160391;;;;;;6.80453055899726;50.9661832633093;6.69948725677304;50.9749358966533;220000,0;1,0;12,0;50,0
52541;37031;135;"Berlin/Mitte;380-kV-Transversale Berlin;380-kV-Transversale Berlin";50Hertz Transmission;"919;920";3927,6481744634;;;;;;13.3686540366335;52.5031475699387;13.4221323629185;52.5168873163376;380000,0;1,0;3,0;50,0
47813;6808;61068;Bürs - Dellmensingen Ost;;"403;404";13441,354577971899;;;;;;9.81091693259486;47.1426453017769;9.6716285919721;47.199715500835;220000,0;1,0;6,0;50,0
21406;8914;23503;;Red Eléctrica de España;;22592,429907915;;;;;;-7.84873338102579;42.3578104610149;-8.08045216152168;42.2880925578881;220000,0;1,0;3,0;50,0
45897;59946;60822;513;50Hertz;513;637,101238799006;;;;;;12.6186990255697;53.5890860002994;12.6114578857275;53.5855257872311;380000,0;1,0;3,0;50,0
55268;22312;40811;;;;12395,3301583846;;;;;;-1.59685252540466;53.4879123645674;-1.48807620030952;53.4062130770441;400000,0;1,0;6,0;50,0
21838;9837;23567;400kV Tucznawa - Tarnów;;;7540,04325686433;;;;;;19.2749867249282;50.2158473354691;19.2972725143817;50.1649995886803;400000,0;1,0;3,0;50,0
55496;49641;6904;;;22.267;31607,461879450802;;;;;;7.31897288531763;43.7471700605854;7.62979793979825;43.8280242186758;220000,0;1,0;3,0;50,0
40010;60025;60024;;RWE;2412;683,7552458356861;;;;;;6.88362042028225;51.4586218829388;6.88127464958083;51.4528179806137;220000,0;1,0;12,0;50,0
51795;61597;33630;;"TenneT;Eon_Netz";;2851,16931621106;;;;;;9.09572962276954;51.1638940657093;9.05721103119637;51.1653019156701;400000,0;1,0;12,0;50,0
55793;29782;7058;"Blayais Le Marquis;Fléac Le Marquis";RTE;;2389,94578903533;;;;;;-0.535969663307202;45.0310542634415;-0.551246069390695;45.0104367778356;225000,0;1,0;3,0;50,0
25631;10621;24133;"Kayseri Kapasitör SKM - Keban-2 TM EİH;Kayseri SKM - Keban-2 TM EİH;Kayseri SKM - Keban-2 TM EİH;Kayseri SKM - Keban-2 TM EİH";;;106195,572777113;;;;;;35.6686905763978;38.8591886057636;36.8852102245522;38.8410631820183;380000,0;1,0;3,0;50,0
53355;41385;61831;400kV Hagenwerder - Mikułowa;;;12357,597046128001;;;;;;15.1149656392042;51.0905747712724;14.9654709892067;51.0529413907887;400000,0;1,0;3,0;50,0
20420;5089;64114;;Red Eléctrica de España;;3008,40827431651;;;;;;-3.8257163049395;43.3462004883315;-3.83738397432386;43.3187808856171;400000,0;1,0;6,0;50,0
54219;5815;61969;;Red Eléctrica de España;;2879,13225783785;;;;;;2.28216728584708;41.6425205385838;2.31208010534263;41.6555540808141;220000,0;1,0;6,0;50,0
21503;42950;64234;;RWE;;240,86095970315398;;;;;;9.09183530449903;49.2946188998808;9.09672028486487;49.2944088180979;220000,0;1,0;6,0;50,0
53363;29628;27879;;;;2632,03566490425;;;;;;7.58137684592244;45.5591605898429;7.58348860549234;45.5824317653726;380000,0;1,0;3,0;50,0
47320;7331;27071;Leitung 2010;TenneT;2010;33590,093566287;;;;;;9.25103429423424;53.1144323213021;9.13794801567189;52.8470269944345;220000,0;1,0;6,0;50,0
7840;58621;54023;"Viljandi — Sindi 330 kV;Viljandi — Kilingi-Nõmme 110 kV";Elering;"L507-2;L106A";658,646232003432;;;;;;25.553579608827;58.3731663672364;25.5665674910276;58.3750339135111;330000,0;1,0;6,0;50,0
58718;5675;8929;;Red Eléctrica de España;;194969,25091773;;;;;;-4.55602496771947;42.071753465659;-6.4875836918131;41.2551203334092;400000,0;1,0;3,0;50,0
56616;7668;7554;ligne 225 kV Moulaine - Mont-Saint-Martin;RTE;;4090,4746849655394;;;;;;5.79576382939092;49.5666051612906;5.75990167704663;49.5411026169095;225000,0;1,0;6,0;50,0
67852;39122;48790;;Svenska Kraftnät;;19516,1190817036;;;;;;20.3910140566384;66.5061048028493;20.3310700929081;66.6807817004192;400000,0;1,0;3,0;50,0
15327;11991;29623;National Grid Walpole-West Burton;National Grid;;14328,0982767155;;;;;;-0.221095302153117;52.9312579426753;-0.0719682594926502;52.8381431904385;400000,0;1,0;6,0;50,0
41976;65845;32437;"110kV Starachowice - Nowa Słupia;220kV Rożki - Niziny";;;5029,131124427329;;;;;;21.0664718576102;51.0258902127261;21.0710937795786;50.9807726974838;110000,0;1,0;3,0;50,0
74789;52640;52641;;;;607,462581617985;;;;;;13.8814127621628;63.9744572109073;13.8681378758979;63.9716328129447;220000,0;1,0;3,0;50,0
79652;43163;5532;;RTE;;74156,0397790629;;;;;;2.22769067493006;44.540792558294;2.80440804128148;44.0512097498744;225000,0;1,0;3,0;50,0
43517;20357;28354;Oberbrunn - Oberbachern;TenneT TSO GmbH;"269;270";12,848738657523198;;;;;;11.370650996288;48.2914464810212;11.3687507100641;48.2896453119363;220000,0;1,0;6,0;50,0
44433;4568;26726;;Statnett;;12273,4030766882;;;;;;7.56600100025895;60.7889662554684;7.36530462147552;60.8091153995199;380000,0;1,0;3,0;50,0
49675;7668;61317;;;;12404,1594305701;;;;;;5.79576382939092;49.5666051612906;5.93366736851722;49.5380674987088;220000,0;1,0;6,0;50,0
58903;44595;9017;;Red Eléctrica de España;;72510,7307625987;;;;;;-4.4943243531131;37.4571032629738;-4.19298572503373;38.0487888949389;400000,0;1,0;3,0;50,0
5205;54378;29169;DV Melina - Velebit;;;115905,351439386;;;;;;14.5640241726802;45.316279602188;15.4370600334119;44.6012978942072;400000,0;1,0;3,0;50,0
79348;5320;5321;110kV Bochum-Linden+Bochum-Eppendorf;RWE;1795;58,425881187615204;;;;;;7.17937918293403;51.4722019618652;7.18000950106252;51.4749468272357;110000,0;1,0;3,0;50,0
24760;49550;24018;FL18 S1-2 Stenkullen-Strömma;;;26782,140205581298;;;;;;12.4559253128414;57.5791095955113;12.3361697957298;57.8059487800781;400000,0;1,0;3,0;50,0
39277;59925;28335;;RWE;;496,877500591786;;;;;;6.67952579284462;51.6372136140338;6.68373152534181;51.6406280729317;220000,0;1,0;6,0;50,0
42441;60808;26447;;RWE;4308;4845,01411502466;;;;;;8.00951822224716;51.36458918172;8.03254096500081;51.3235148855919;380000,0;1,0;12,0;50,0
53744;54054;61899;Acciaiolo – Spezia Stazione;Terna;21.314;51567,3478523711;;;;;;10.4871180254325;43.5513537616585;10.2968496516808;43.9250863961733;380000,0;1,0;3,0;50,0
68470;9815;15179;;;;31741,566235925296;;;;;;26.0038615080541;42.141441902955;26.1367238461084;42.2565577527009;220000,0;1,0;3,0;50,0
1510;68004;28650;"ligne 400 kV Lonny - Chooz;ligne 400 kV Chooz - Lonny & ligne 400 kV Lonny - Mazures";RTE;;715,853300547719;;;;;;4.69273023328962;49.8946721803274;4.68624568070771;49.8895414484512;400000,0;1,0;3,0;50,0
11266;57561;54905;;;;339,65554194764803;;;;;;30.1034319876936;60.0150287690631;30.0905230877784;60.0150286848493;330000,0;1,0;3,0;50,0
8950;22396;20408;;RTE;;2498,10851493756;;;;;;1.76929788841525;48.9519521022809;1.75788433870969;48.9709315069689;225000,0;1,0;3,0;50,0
58990;64316;9082;;RTE;;8002,96139353928;;;;;;6.00311405700734;44.2486483832849;5.92133487899014;44.2125897942041;225000,0;1,0;6,0;50,0
78665;9180;4905;;EWB;;23124,9500062706;;;;;;7.62636049759573;47.227383435895;7.53836505620879;47.4173614396684;132000,0;1,0;3,0;50,0
4832;42285;55999;Новомосковская ГРЭС - Михайловская;;;293,512804441728;;;;;;38.9936483324457;54.269444037004;38.9860270493455;54.2697243874674;220000,0;1,0;3,0;50,0
76769;42569;38583;Montorio-Candia;;22.200;41186,3825122646;;;;;;13.3941460664943;43.2145146443519;13.5018811727263;43.5728091052852;220000,0;1,0;3,0;50,0
68539;21126;2635;;;;1359,67120793106;;;;;;6.32135995510046;50.8383026671046;6.30090126366431;50.8289532360211;110000,0;1,0;3,0;50,0
81509;56602;40715;;;;5750,51654591996;;;;;;33.8445340807079;44.7274465760043;33.8634444589068;44.7556697115305;220000,0;1,0;3,0;50,0
21864;23572;57455;;Red Eléctrica de España;;31741,852132397;;;;;;-4.53467695910896;38.1218745195278;-4.19624943189397;38.0434400228462;220000,0;1,0;6,0;50,0
13977;34359;63423;"220 kV Kondelwald;220 kV Kondelwald; 110 kV Pünderich;220 kV Kondelwald; 110 kV Pünderich";Amprion;2409;8210,55419492395;;;;;;6.99532296142208;50.0106438937162;6.90988922531506;49.9736417664838;220000,0;1,0;6,0;50,0
23082;9555;23761;;RWE;;7966,655323423629;;;;;;8.19489476843462;49.5642417595123;8.28777380695445;49.5265275889011;380000,0;1,0;12,0;50,0
70392;66801;36906;"RWE 2613 Pöppinghausen - Wanne;220kV Hochlarmark Ost+West;110kV Pöppinghausen-Wanne + Herne-Pöppinghausen";RWE;2613;4305,56751422433;;;;;;7.20909154615439;51.5596054827105;7.2640834797196;51.5735734400302;220000,0;1,0;12,0;50,0
11272;26005;20287;;;;3761,5155649453795;;;;;;5.01103540830881;45.8727671685907;5.02262264220145;45.8380954985332;400000,0;1,0;3,0;50,0
23668;30028;64465;;;;6643,51577928459;;;;;;7.57512178676758;48.6438258875061;7.66275208340733;48.6578658053244;225000,0;1,0;3,0;50,0
11055;62063;20281;;RTE;;819,870046567707;;;;;;5.79556307168253;46.0626565638476;5.80475185831666;46.0559538031446;400000,0;1,0;6,0;50,0
81389;21621;40642;;Energinet.dk;;19055,8559518999;;;;;;9.87912247195717;56.9564882822763;9.70723208200527;56.8176335391856;150000,0;1,0;6,0;50,0
29610;11924;58694;;Red Eléctrica de España;;2901,2673727226397;;;;;;-6.39544720784931;43.2918854109803;-6.36453297577256;43.2969946905007;400000,0;1,0;3,0;50,0
78863;59909;5023;;RWE;4327;4304,62335139434;;;;;;7.42265962691529;51.4625204039347;7.39128141372681;51.4876518879535;380000,0;1,0;6,0;50,0
10310;42169;54488;Kızıltepe-2 TM - Batman-2 TM EİH;;;104890,9256027;;;;;;41.1468814083551;37.8526689196321;40.6384561221918;37.2424849003979;380000,0;1,0;3,0;50,0
11818;64939;20489;;;;15060,530321908;;;;;;34.7429275182572;47.4179475877053;34.6275457373793;47.5084294301087;330000,0;1,0;6,0;50,0
20189;62739;30152;;;;234,588274710914;;;;;;43.8208152346586;40.7810257180957;43.8206567891951;40.7818061735267;220000,0;1,0;3,0;50,0
18602;7669;23074;;RTE;;41,9174786277436;;;;;;3.72422502153812;43.9458879722669;3.72198729124115;43.9453087915157;225000,0;1,0;3,0;50,0
58772;67536;43006;;;;4646,45041851116;;;;;;-8.37063979865334;40.165941714127;-8.4194623757356;40.1651768996996;220000,0;1,0;3,0;50,0
8922;56308;21126;"380 kV Röhe Nord;380 kV Weisweiler Süd";RWE;;987,5357227064619;;;;;;6.29885031815443;50.8311235843478;6.32135995510046;50.8383026671046;380000,0;1,0;6,0;50,0
27953;11263;64818;;;;740,550896849174;;;;;;25.6420152907668;45.6802122776933;25.6492726444678;45.6883109029218;400000,0;1,0;6,0;50,0
72575;55506;3020;;;;4274,8953718865605;;;;;;-2.03108928046947;52.5416002581512;-1.96157998808014;52.5530840491545;275000,0;1,0;3,0;50,0
13926;29451;29450;;;;259,549412304655;;;;;;7.7251004641854;50.761046015952;7.72442115816755;50.7587573945618;110000,0;1,0;6,0;50,0
19056;41966;30055;;Red Eléctrica de España;;72682,2947100338;;;;;;-0.195352665675794;40.6108932166648;-0.0962745151242426;40.0077232181779;400000,0;1,0;6,0;50,0
44291;60316;26705;;;;978,4486965651621;;;;;;42.4002669825831;47.5604804953859;42.3952373153073;47.553638487645;220000,0;1,0;3,0;50,0
70602;67589;50219;;Svenska Kraftnät;;64266,656217593205;;;;;;23.9366168584829;66.1819049035085;25.3343296836339;66.2691609804584;400000,0;1,0;3,0;50,0
1892;44520;28720;;;;819,9657446572189;;;;;;2.25909523585345;49.1348917762779;2.26167987570795;49.1417790188632;225000,0;1,0;3,0;50,0
77433;47179;53484;Astroni-Arenella;;22.223;427,38163986861605;;;;;;14.2252540086527;40.8560080709365;14.2182079730729;40.8571421022443;220000,0;1,0;3,0;50,0
81183;42675;6465;400 kV RTP Beričevo-RTP Divača;ELES;3005;75974,25119071231;;;;;;14.6136864183822;46.09307357613;13.9687577838935;45.6912801294237;400000,0;1,0;3,0;50,0
17025;26045;56740;110kV Lohberg Ltg;RWE;;295,442274700934;;;;;;6.6849759615049;51.6377994619084;6.68624968274625;51.6352534663495;110000,0;1,0;3,0;50,0
38021;59754;31912;;RWE;4540;3985,0713813483794;;;;;;6.58395313145186;51.4395795845707;6.61109267348956;51.4709956023626;380000,0;1,0;12,0;50,0
70728;61070;16302;;;;69516,7489496814;;;;;;9.82023410464661;59.7277356943444;8.67798756228983;59.8823898799376;300000,0;1,0;3,0;50,0
52946;27839;33741;"220 kV Dünnwald Ost|West; 110 kV Springborn Ost";RWE;2380;1483,3478195179598;;;;;;6.98713769221624;51.0542067147622;7.00709187979085;51.0501461829507;220000,0;1,0;12,0;50,0
12026;29823;21204;Iller Ltg.;RWE;4521;127,293963835482;;;;;;10.0782803802386;48.2667067117062;10.0828338372403;48.2674353649519;220000,0;1,0;3,0;50,0
53340;28511;27877;Udine N.E. - Redipuglia con derivazione Safau;;22.292;17084,3381501265;;;;;;13.4014169625395;45.886682715945;13.263592920506;46.0052882716669;220000,0;1,0;3,0;50,0
71602;66602;16837;;;;2443,27111079906;;;;;;29.0398017181312;59.8476570842789;29.0676922660246;59.8512223300182;110000,0;1,0;3,0;50,0
78642;4884;38977;;Red Eléctrica de España;;464,81533461717993;;;;;;-6.68598228969114;41.208826894727;-6.67876685680618;41.2077819584734;220000,0;1,0;6,0;50,0
8736;57278;54254;;RTE;;58493,5387700184;;;;;;1.69176806916709;45.9401279007842;1.61954209839147;46.4573953099135;225000,0;1,0;3,0;50,0
20446;57209;64119;;;;825,203851564172;;;;;;38.5204508163193;48.8180342120508;38.5096737278557;48.8201746794363;220000,0;1,0;3,0;50,0
4352;24843;55957;;;;27145,311150369904;;;;;;-5.82458045199016;36.4631978820486;-6.12053453040978;36.5122901898358;220000,0;1,0;3,0;50,0
56141;13622;7281;Floirac Pessac;;;8178,846649814201;;;;;;-0.54841087008719;44.7605391821146;-0.524174629929976;44.8209556842331;225000,0;1,0;3,0;50,0
77868;53717;53755;;;;21251,0440300777;;;;;;27.1426964010884;66.339511541358;26.6851012282042;66.3708533322878;220000,0;1,0;3,0;50,0
9678;23542;21557;;;;1368,3155213285902;;;;;;-9.14098072807108;38.9029525762262;-9.13730066583651;38.8888092032926;400000,0;1,0;3,0;50,0
60547;47057;44074;;;21.302;6168,27801094853;;;;;;9.41704412222284;45.3867175282181;9.43889983037309;45.3332342577116;380000,0;1,0;3,0;50,0
64990;66535;13098;;;;1086,84838318879;;;;;;10.1854786787123;60.1750259741804;10.203717614202;60.168807524373;420000,0;1,0;3,0;50,0
9053;5631;54266;;RTE;;6049,70651315754;;;;;;5.75346844313158;43.734557023476;5.77465834317731;43.784389086303;225000,0;1,0;3,0;50,0
52233;59802;61673;Anlage 315;"RWE;EnBW";;7122,476428052059;;;;;;9.30257246615588;48.8831811806587;9.23679063453038;48.9227402851052;380000,0;1,0;6,0;50,0
24237;64144;57805;;;;194,008720998659;;;;;;34.715337560936;57.5541138691744;34.7124415721231;57.5533108856303;330000,0;1,0;3,0;50,0
24553;48978;57853;;;;1583,7849814891001;;;;;;0.551226680837693;49.4822697244561;0.551416733606808;49.4940426750064;225000,0;1,0;6,0;50,0
57615;49749;8220;Борино - Воронежская;"ОАО ""ФСК ЕЭС""";;112985,196157952;;;;;;39.4491725816598;51.7315990627277;39.4245158255934;52.4852977474099;500000,0;1,0;3,0;50,0
79751;60956;39665;;RTE;;1246,0903511338902;;;;;;2.4302166500419;49.0458996737503;2.43286302516388;49.0338563351768;225000,0;1,0;3,0;50,0
9379;64293;54458;"220kV Łagisza - Byczyna / Halemba; Jaworzno blok 6 - Byczyna";;;8163,597512945759;;;;;;19.1972740332471;50.1996691151885;19.2908007681928;50.1639162170504;220000,0;1,0;6,0;50,0
12844;6465;21067;;;;11180,470462089099;;;;;;13.9687577838935;45.6912801294237;13.8311313492238;45.6635077435037;220000,0;1,0;3,0;50,0
55994;37179;41284;;;;17139,364135416203;;;;;;8.28488808685443;47.3781080943553;8.4332861035332;47.2711551673282;380000,0;1,0;6,0;50,0
24491;23975;57841;;RTE;;471,22947725978304;;;;;;3.14521012901683;50.5940177074601;3.14033748725271;50.5969197882222;225000,0;1,0;3,0;50,0
2486;63770;28783;;;;5353,08550800594;;;;;;7.66587669346008;47.5123899616014;7.59727735530935;47.516565045523;220000,0;1,0;6,0;50,0
33595;43667;35452;;RTE;;5771,24186664451;;;;;;2.44144036474369;49.2432164577978;2.38980800311094;49.2055805102888;225000,0;1,0;3,0;50,0
22561;21667;23674;;;;3501,87475652903;;;;;;37.8611652254624;55.7719214168227;37.8453895178486;55.7436967682706;220000,0;1,0;3,0;50,0
2835;36940;55825;;RTE;;517,8970965513599;;;;;;2.66324520158395;48.5580478348951;2.65961878894491;48.5635255219359;225000,0;1,0;3,0;50,0
59293;39162;9276;;;;45770,7153227802;;;;;;22.9241616254593;40.6917954114197;22.4512951775623;40.6113104436807;400000,0;1,0;6,0;50,0
51803;26290;61590;;;;176,352139013886;;;;;;8.7311308475616;47.3897227162217;8.73037275929333;47.3882095759292;220000,0;1,0;3,0;50,0
49444;60957;27332;;RTE;;1656,39927353643;;;;;;2.42245430767183;49.0263373889119;2.41097752143345;49.0134876148449;225000,0;1,0;6,0;50,0
48313;33166;67218;;EnBW;;4347,82535749372;;;;;;8.4250901016219;48.9614116911868;8.37638362658;48.9747843008538;220000,0;1,0;12,0;50,0
55039;5692;62083;;Austrian Power Grid AG;"266C;268";1467,25762760604;;;;;;14.1729415971045;46.5358450237616;14.1721582515119;46.5484640695875;220000,0;1,0;6,0;50,0
80066;29399;5718;;RTE;;657,55172718017;;;;;;3.97182170749488;49.2407068853063;3.97533187209365;49.2361199429001;225000,0;1,0;3,0;50,0
19065;30057;56993;;Red Eléctrica de España;;146896,068970887;;;;;;0.842298768453095;41.0249100829857;-0.125800252051155;39.9698442137936;400000,0;1,0;3,0;50,0
11534;26056;55124;;;;14566,376651306799;;;;;;15.8463810553703;58.5969877887263;15.9439841092762;58.709836909619;400000,0;1,0;3,0;50,0
13051;20547;54961;;;;14191,953252194098;;;;;;2.71387059586598;50.6630830442119;2.89504589949387;50.644387029052;225000,0;1,0;3,0;50,0
78815;37106;4999;National Grid Cowley-Seven Springs;;4TE;1925,33576896015;;;;;;-1.27894440345668;51.7485266952473;-1.25892105159507;51.7347765590472;400000,0;1,0;3,0;50,0
69972;44393;49966;;;;21397,6872299514;;;;;;18.6054202388421;59.7630936343789;18.8374084091929;59.7156053438983;220000,0;1,0;3,0;50,0
60101;20266;9824;"MQ;MR;MQ, MR;MR;MQ";50Hertz;"MQ;MR";3563,54185612141;;;;;;14.5698098048063;51.4198486977198;14.5081092115389;51.4137104048148;380000,0;1,0;6,0;50,0
10123;2459;54656;;TenneT;;14589,107067006102;;;;;;4.74797163610567;51.813743373808;4.62981211672161;51.9136518019909;380000,0;1,0;3,0;50,0
14441;26751;22451;;Lechwerke;;565,707322673076;;;;;;10.2797528253619;47.8049303857551;10.2857003013635;47.8017756846063;220000,0;1,0;6,0;50,0
60140;45847;9861;;RTE;;7419,569467664609;;;;;;2.57559960916253;48.9761385998005;2.51372439754197;48.9439657145075;225000,0;1,0;3,0;50,0
13094;61829;20714;;;"22.240;22.244";1571,53504840871;;;;;;7.61988097461954;44.9968422704517;7.61635979507929;45.0122519298677;220000,0;1,0;6,0;50,0
39846;40906;32139;;;"22.207;22.211";344,451076515377;;;;;;7.59229256545261;45.7437188793545;7.59543485129821;45.7404037881466;220000,0;1,0;6,0;50,0
21317;57355;57361;;;;3220,20952952532;;;;;;36.1825329176172;47.9041020775594;36.2255341024581;47.9059432919726;330000,0;1,0;2,0;50,0
14273;62159;29485;;;;239,205285572823;;;;;;10.1945326187979;47.9690427144804;10.196154976201;47.9671737924085;220000,0;1,0;3,0;50,0
11603;26424;54137;;;;1514,88612593899;;;;;;17.8371224648108;59.4744256824724;17.8661054562745;59.4770362225931;70000,0;1,0;6,0;50,0
7259;62595;54000;"Ludersheim - Sittling;LU SIT;Ludersheim - Sittling";TenneT TSO GmbH;221;44460,5389813754;;;;;;11.5659525582969;49.0392053452799;11.3269813748026;49.3934695423025;220000,0;1,0;3,0;50,0
62149;20235;45107;;;;87601,0010842583;;;;;;28.9653526402404;40.2329244942247;29.446431586219;39.6182346002786;380000,0;1,0;3,0;50,0
22736;30385;30386;;;;467,069718098132;;;;;;17.4391300765571;59.6509616742875;17.442584008993;59.6524198048937;400000,0;1,0;3,0;50,0
52096;67869;61637;;RWE;4315;3453,00717278714;;;;;;8.0037513076177;51.4444034021868;7.98536207509955;51.4690709759195;380000,0;1,0;18,0;50,0
62393;9805;45288;;;;68074,36504204929;;;;;;23.7780008885185;43.7449891052465;24.1654159828698;43.2635317500588;220000,0;1,0;3,0;50,0
2082;41364;55729;Bussolengo-Ferrara;;22.219;23589,709094578902;;;;;;10.8333462668732;45.4672541452022;11.0586002121697;45.3271837235379;220000,0;1,0;3,0;50,0
46173;66897;60856;;;;1343,1670654787802;;;;;;37.5375198019904;54.1419831872329;37.555341299249;54.1409632142495;220000,0;1,0;3,0;50,0
41489;48813;34103;Røldal-?;;;1507,1678230021698;;;;;;6.81654121352518;59.8213831284545;6.83693551395573;59.8313558099704;300000,0;1,0;3,0;50,0
40460;2635;60099;;;;12,173840755524699;;;;;;6.30090126366431;50.8289532360211;6.29751245720179;50.8306860162597;110000,0;1,0;6,0;50,0
23824;44760;30493;;Red Eléctrica Española;;5852,070783160179;;;;;;-8.50110519624086;43.3292070487649;-8.43033042383182;43.3175476567521;220000,0;1,0;6,0;50,0
78975;12209;5105;Paternò-Chiaramonte Gulfi;;21.339;55341,1851262214;;;;;;14.8724787255298;37.531381158138;14.6425085557307;37.0790056377549;380000,0;1,0;3,0;50,0
24942;21362;64592;220kV Świebodzice - Ząbkowice;;;42891,1888793385;;;;;;16.354803954433;50.8535489857367;16.8036260916227;50.6057461073317;220000,0;1,0;3,0;50,0
